Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2017-10-25 00:00:00+05:30,4295.60009765625,4320.7001953125,4283.35009765625,4315.75,1354600,0.0,0.0,^CNXPSE
2017-10-26 00:00:00+05:30,4319.2001953125,4415.89990234375,4316.64990234375,4408.2998046875,2741100,0.0,0.0,^CNXPSE
2017-10-27 00:00:00+05:30,4427.0498046875,4434.14990234375,4380.0,4385.7001953125,2002800,0.0,0.0,^CNXPSE
2017-10-30 00:00:00+05:30,4403.2998046875,4446.5,4401.64990234375,4415.0498046875,1108900,0.0,0.0,^CNXPSE
2017-10-31 00:00:00+05:30,4421.4501953125,4435.5,4396.5498046875,4414.64990234375,1481400,0.0,0.0,^CNXPSE
2017-11-01 00:00:00+05:30,4434.14990234375,4440.10009765625,4409.5,4416.2001953125,1114200,0.0,0.0,^CNXPSE
2017-11-02 00:00:00+05:30,4419.5,4445.25,4412.89990234375,4430.9501953125,973000,0.0,0.0,^CNXPSE
2017-11-03 00:00:00+05:30,4438.85009765625,4442.14990234375,4402.75,4423.64990234375,1676200,0.0,0.0,^CNXPSE
2017-11-06 00:00:00+05:30,4422.85009765625,4430.89990234375,4399.64990234375,4406.7998046875,1435300,0.0,0.0,^CNXPSE
2017-11-07 00:00:00+05:30,4431.14990234375,4441.25,4347.5,4355.14990234375,2052500,0.0,0.0,^CNXPSE
2017-11-08 00:00:00+05:30,4363.35009765625,4368.60009765625,4305.64990234375,4319.9501953125,1270400,0.0,0.0,^CNXPSE
2017-11-09 00:00:00+05:30,4340.2001953125,4355.85009765625,4286.10009765625,4310.2998046875,962900,0.0,0.0,^CNXPSE
2017-11-10 00:00:00+05:30,4301.5,4302.89990234375,4268.7001953125,4292.7998046875,1029700,0.0,0.0,^CNXPSE
2017-11-13 00:00:00+05:30,4295.5498046875,4297.7001953125,4232.0,4243.75,888600,0.0,0.0,^CNXPSE
2017-11-14 00:00:00+05:30,4248.5,4252.0,4195.14990234375,4201.85009765625,856900,0.0,0.0,^CNXPSE
2017-11-15 00:00:00+05:30,4202.7001953125,4205.7998046875,4156.10009765625,4166.4501953125,1051000,0.0,0.0,^CNXPSE
2017-11-16 00:00:00+05:30,4195.4501953125,4196.64990234375,4154.14990234375,4182.0498046875,921300,0.0,0.0,^CNXPSE
2017-11-17 00:00:00+05:30,4227.2998046875,4236.0,4191.64990234375,4201.5,1011000,0.0,0.0,^CNXPSE
2017-11-20 00:00:00+05:30,4205.0498046875,4245.35009765625,4189.2001953125,4240.7998046875,846200,0.0,0.0,^CNXPSE
2017-11-21 00:00:00+05:30,4257.85009765625,4270.75,4230.60009765625,4252.60009765625,1134600,0.0,0.0,^CNXPSE
2017-11-22 00:00:00+05:30,4271.9501953125,4273.2998046875,4226.7998046875,4252.5498046875,777700,0.0,0.0,^CNXPSE
2017-11-23 00:00:00+05:30,4257.2998046875,4280.0498046875,4238.89990234375,4261.25,929700,0.0,0.0,^CNXPSE
2017-11-24 00:00:00+05:30,4266.7001953125,4283.25,4253.5,4276.39990234375,664500,0.0,0.0,^CNXPSE
2017-11-27 00:00:00+05:30,4268.60009765625,4288.9501953125,4248.35009765625,4284.5498046875,728300,0.0,0.0,^CNXPSE
2017-11-28 00:00:00+05:30,4279.35009765625,4281.5,4235.25,4256.5498046875,1632000,0.0,0.0,^CNXPSE
2017-11-29 00:00:00+05:30,4268.5,4284.75,4250.75,4260.0,1089300,0.0,0.0,^CNXPSE
2017-11-30 00:00:00+05:30,4242.64990234375,4252.7001953125,4221.25,4234.35009765625,1798000,0.0,0.0,^CNXPSE
2017-12-01 00:00:00+05:30,4252.85009765625,4258.89990234375,4176.14990234375,4188.4501953125,928400,0.0,0.0,^CNXPSE
2017-12-04 00:00:00+05:30,4202.39990234375,4209.5498046875,4159.35009765625,4192.0,762100,0.0,0.0,^CNXPSE
2017-12-05 00:00:00+05:30,4181.7998046875,4184.39990234375,4148.75,4167.10009765625,783000,0.0,0.0,^CNXPSE
2017-12-06 00:00:00+05:30,4154.89990234375,4167.89990234375,4121.2998046875,4126.9501953125,707300,0.0,0.0,^CNXPSE
2017-12-07 00:00:00+05:30,4137.7001953125,4201.10009765625,4137.7001953125,4193.39990234375,772400,0.0,0.0,^CNXPSE
2017-12-08 00:00:00+05:30,4206.7001953125,4258.85009765625,4201.14990234375,4248.89990234375,1021800,0.0,0.0,^CNXPSE
2017-12-11 00:00:00+05:30,4279.4501953125,4279.5,4237.75,4245.25,692600,0.0,0.0,^CNXPSE
2017-12-12 00:00:00+05:30,4249.7998046875,4250.4501953125,4197.0,4200.89990234375,880700,0.0,0.0,^CNXPSE
2017-12-13 00:00:00+05:30,4200.5498046875,4239.0,4189.39990234375,4204.7001953125,904300,0.0,0.0,^CNXPSE
2017-12-14 00:00:00+05:30,4224.2998046875,4233.7001953125,4175.60009765625,4226.7998046875,833300,0.0,0.0,^CNXPSE
2017-12-15 00:00:00+05:30,4265.35009765625,4271.25,4237.25,4253.7998046875,944000,0.0,0.0,^CNXPSE
2017-12-18 00:00:00+05:30,4239.64990234375,4278.75,4138.85009765625,4262.5498046875,1036800,0.0,0.0,^CNXPSE
2017-12-19 00:00:00+05:30,4286.5,4309.89990234375,4269.25,4305.5498046875,1120300,0.0,0.0,^CNXPSE
2017-12-20 00:00:00+05:30,4333.7998046875,4333.9501953125,4306.5498046875,4313.2001953125,989000,0.0,0.0,^CNXPSE
2017-12-21 00:00:00+05:30,4327.60009765625,4341.64990234375,4316.10009765625,4325.7001953125,944400,0.0,0.0,^CNXPSE
2017-12-22 00:00:00+05:30,4327.7001953125,4351.14990234375,4325.75,4347.85009765625,991800,0.0,0.0,^CNXPSE
2017-12-26 00:00:00+05:30,4364.2001953125,4381.89990234375,4349.14990234375,4363.75,1306000,0.0,0.0,^CNXPSE
2017-12-27 00:00:00+05:30,4365.5,4381.10009765625,4316.0498046875,4326.7998046875,1133500,0.0,0.0,^CNXPSE
2017-12-28 00:00:00+05:30,4334.35009765625,4346.5,4298.60009765625,4308.7998046875,1751500,0.0,0.0,^CNXPSE
2017-12-29 00:00:00+05:30,4320.4501953125,4333.64990234375,4296.75,4303.25,993100,0.0,0.0,^CNXPSE
2018-01-01 00:00:00+05:30,4308.14990234375,4322.2001953125,4291.14990234375,4296.0498046875,909300,0.0,0.0,^CNXPSE
2018-01-02 00:00:00+05:30,4324.75,4330.64990234375,4277.89990234375,4307.14990234375,1216600,0.0,0.0,^CNXPSE
2018-01-03 00:00:00+05:30,4322.85009765625,4335.7001953125,4294.14990234375,4302.10009765625,1131800,0.0,0.0,^CNXPSE
2018-01-04 00:00:00+05:30,4319.85009765625,4357.89990234375,4309.9501953125,4352.5,1457200,0.0,0.0,^CNXPSE
2018-01-05 00:00:00+05:30,4366.60009765625,4373.0498046875,4338.35009765625,4348.85009765625,1104700,0.0,0.0,^CNXPSE
2018-01-08 00:00:00+05:30,4361.0498046875,4386.7998046875,4360.89990234375,4380.75,930500,0.0,0.0,^CNXPSE
2018-01-09 00:00:00+05:30,4401.0,4403.5,4378.10009765625,4388.39990234375,1143500,0.0,0.0,^CNXPSE
2018-01-10 00:00:00+05:30,4391.60009765625,4418.60009765625,4377.35009765625,4393.5498046875,1159800,0.0,0.0,^CNXPSE
2018-01-11 00:00:00+05:30,4392.9501953125,4393.85009765625,4366.2001953125,4378.10009765625,872800,0.0,0.0,^CNXPSE
2018-01-12 00:00:00+05:30,4388.14990234375,4398.0,4353.7998046875,4381.89990234375,889000,0.0,0.0,^CNXPSE
2018-01-15 00:00:00+05:30,4388.10009765625,4406.4501953125,4353.4501953125,4363.0498046875,860300,0.0,0.0,^CNXPSE
2018-01-16 00:00:00+05:30,4369.0498046875,4371.5,4260.60009765625,4273.5,1149000,0.0,0.0,^CNXPSE
2018-01-17 00:00:00+05:30,4269.25,4305.39990234375,4204.7001953125,4295.9501953125,1056000,0.0,0.0,^CNXPSE
2018-01-18 00:00:00+05:30,4307.9501953125,4313.10009765625,4197.5,4218.5498046875,1188600,0.0,0.0,^CNXPSE
2018-01-19 00:00:00+05:30,4225.89990234375,4257.5498046875,4202.60009765625,4249.2998046875,797900,0.0,0.0,^CNXPSE
2018-01-22 00:00:00+05:30,4265.7998046875,4283.2001953125,4228.14990234375,4248.2998046875,1058300,0.0,0.0,^CNXPSE
2018-01-23 00:00:00+05:30,4277.5,4319.64990234375,4263.4501953125,4308.9501953125,1412800,0.0,0.0,^CNXPSE
2018-01-24 00:00:00+05:30,4312.89990234375,4328.4501953125,4291.7001953125,4320.35009765625,1160000,0.0,0.0,^CNXPSE
2018-01-25 00:00:00+05:30,4338.60009765625,4356.10009765625,4297.4501953125,4306.75,2183600,0.0,0.0,^CNXPSE
2018-01-29 00:00:00+05:30,4312.75,4315.7001953125,4257.35009765625,4264.35009765625,927300,0.0,0.0,^CNXPSE
2018-01-30 00:00:00+05:30,4262.5,4313.7998046875,4255.9501953125,4304.35009765625,1170200,0.0,0.0,^CNXPSE
2018-01-31 00:00:00+05:30,4296.85009765625,4313.39990234375,4258.5498046875,4288.75,1433400,0.0,0.0,^CNXPSE
2018-02-01 00:00:00+05:30,4293.5498046875,4313.85009765625,4219.2998046875,4251.2998046875,1290000,0.0,0.0,^CNXPSE
2018-02-02 00:00:00+05:30,4213.39990234375,4214.35009765625,4110.2001953125,4121.75,1389200,0.0,0.0,^CNXPSE
2018-02-05 00:00:00+05:30,4079.75,4156.35009765625,4044.300048828125,4133.75,1356700,0.0,0.0,^CNXPSE
2018-02-06 00:00:00+05:30,3999.199951171875,4083.89990234375,3994.300048828125,4068.550048828125,1264000,0.0,0.0,^CNXPSE
2018-02-07 00:00:00+05:30,4111.7001953125,4152.10009765625,4101.5498046875,4142.10009765625,1279700,0.0,0.0,^CNXPSE
2018-02-08 00:00:00+05:30,4143.2998046875,4161.64990234375,4126.14990234375,4130.14990234375,1198300,0.0,0.0,^CNXPSE
2018-02-09 00:00:00+05:30,4082.550048828125,4136.7998046875,4070.85009765625,4118.39990234375,1276300,0.0,0.0,^CNXPSE
2018-02-12 00:00:00+05:30,4167.14990234375,4171.2998046875,4128.5,4157.5,1296600,0.0,0.0,^CNXPSE
2018-02-14 00:00:00+05:30,4179.35009765625,4181.75,4109.75,4121.60009765625,1023500,0.0,0.0,^CNXPSE
2018-02-15 00:00:00+05:30,4134.10009765625,4147.2998046875,4116.89990234375,4139.60009765625,863700,0.0,0.0,^CNXPSE
2018-02-16 00:00:00+05:30,4148.5498046875,4154.85009765625,4083.199951171875,4090.300048828125,781600,0.0,0.0,^CNXPSE
2018-02-19 00:00:00+05:30,4100.35009765625,4100.75,4025.199951171875,4051.449951171875,630500,0.0,0.0,^CNXPSE
2018-02-20 00:00:00+05:30,4054.25,4079.050048828125,4035.64990234375,4060.60009765625,781900,0.0,0.0,^CNXPSE
2018-02-21 00:00:00+05:30,4076.949951171875,4076.949951171875,4020.89990234375,4051.699951171875,887300,0.0,0.0,^CNXPSE
2018-02-22 00:00:00+05:30,4018.050048828125,4025.14990234375,3989.85009765625,3999.050048828125,1492000,0.0,0.0,^CNXPSE
2018-02-23 00:00:00+05:30,4010.0,4056.550048828125,3997.050048828125,4052.050048828125,977600,0.0,0.0,^CNXPSE
2018-02-26 00:00:00+05:30,4075.800048828125,4108.89990234375,4069.550048828125,4093.300048828125,986000,0.0,0.0,^CNXPSE
2018-02-27 00:00:00+05:30,4111.4501953125,4118.0,4061.050048828125,4072.60009765625,984000,0.0,0.0,^CNXPSE
2018-02-28 00:00:00+05:30,4041.14990234375,4062.550048828125,4027.0,4052.199951171875,967000,0.0,0.0,^CNXPSE
2018-03-01 00:00:00+05:30,4053.300048828125,4076.64990234375,4043.949951171875,4062.10009765625,771200,0.0,0.0,^CNXPSE
2018-03-05 00:00:00+05:30,4045.050048828125,4047.10009765625,3985.89990234375,4002.699951171875,1038800,0.0,0.0,^CNXPSE
2018-03-06 00:00:00+05:30,4026.75,4039.64990234375,3973.89990234375,3984.75,1068600,0.0,0.0,^CNXPSE
2018-03-07 00:00:00+05:30,3976.60009765625,3978.85009765625,3934.85009765625,3949.75,1034900,0.0,0.0,^CNXPSE
2018-03-08 00:00:00+05:30,3968.199951171875,3970.60009765625,3905.39990234375,3943.550048828125,942200,0.0,0.0,^CNXPSE
2018-03-09 00:00:00+05:30,3950.800048828125,3965.449951171875,3922.300048828125,3926.949951171875,1009400,0.0,0.0,^CNXPSE
2018-03-12 00:00:00+05:30,3950.60009765625,3996.64990234375,3920.85009765625,3989.300048828125,1082200,0.0,0.0,^CNXPSE
2018-03-13 00:00:00+05:30,3983.25,4041.39990234375,3974.949951171875,4030.10009765625,1089800,0.0,0.0,^CNXPSE
2018-03-14 00:00:00+05:30,4013.800048828125,4023.89990234375,3984.35009765625,3999.0,1034900,0.0,0.0,^CNXPSE
2018-03-15 00:00:00+05:30,3985.25,3995.10009765625,3966.449951171875,3987.699951171875,1081800,0.0,0.0,^CNXPSE
2018-03-16 00:00:00+05:30,3957.25,3961.5,3881.550048828125,3893.14990234375,1643300,0.0,0.0,^CNXPSE
2018-03-19 00:00:00+05:30,3902.5,3902.5,3817.5,3841.60009765625,1360600,0.0,0.0,^CNXPSE
2018-03-20 00:00:00+05:30,3824.64990234375,3851.949951171875,3812.39990234375,3820.0,968600,0.0,0.0,^CNXPSE
2018-03-21 00:00:00+05:30,3839.64990234375,3863.5,3818.050048828125,3836.199951171875,982500,0.0,0.0,^CNXPSE
2018-03-22 00:00:00+05:30,3842.449951171875,3859.25,3808.0,3814.199951171875,1062100,0.0,0.0,^CNXPSE
2018-03-23 00:00:00+05:30,3758.10009765625,3801.39990234375,3753.35009765625,3795.64990234375,1364800,0.0,0.0,^CNXPSE
2018-03-26 00:00:00+05:30,3801.199951171875,3813.60009765625,3745.5,3804.5,1229000,0.0,0.0,^CNXPSE
2018-03-27 00:00:00+05:30,3825.699951171875,3855.699951171875,3807.699951171875,3850.050048828125,1099100,0.0,0.0,^CNXPSE
2018-03-28 00:00:00+05:30,3832.10009765625,3856.75,3806.10009765625,3845.300048828125,1632700,0.0,0.0,^CNXPSE
2018-04-02 00:00:00+05:30,3862.699951171875,3872.050048828125,3829.85009765625,3846.64990234375,680600,0.0,0.0,^CNXPSE
2018-04-03 00:00:00+05:30,3844.449951171875,3884.89990234375,3844.199951171875,3881.85009765625,852600,0.0,0.0,^CNXPSE
2018-04-04 00:00:00+05:30,3892.14990234375,3893.199951171875,3814.75,3820.800048828125,1013500,0.0,0.0,^CNXPSE
2018-04-05 00:00:00+05:30,3850.300048828125,3872.949951171875,3849.85009765625,3867.800048828125,713800,0.0,0.0,^CNXPSE
2018-04-06 00:00:00+05:30,3880.14990234375,3892.199951171875,3864.39990234375,3885.800048828125,632100,0.0,0.0,^CNXPSE
2018-04-09 00:00:00+05:30,3892.449951171875,3925.699951171875,3892.0,3918.0,713400,0.0,0.0,^CNXPSE
2018-04-10 00:00:00+05:30,3941.89990234375,3942.5,3910.050048828125,3934.35009765625,804600,0.0,0.0,^CNXPSE
2018-04-11 00:00:00+05:30,3938.449951171875,3945.89990234375,3864.35009765625,3874.949951171875,1368900,0.0,0.0,^CNXPSE
2018-04-12 00:00:00+05:30,3861.050048828125,3879.85009765625,3837.25,3869.35009765625,1371400,0.0,0.0,^CNXPSE
2018-04-13 00:00:00+05:30,3881.199951171875,3890.800048828125,3850.14990234375,3864.10009765625,885900,0.0,0.0,^CNXPSE
2018-04-16 00:00:00+05:30,3851.64990234375,3882.449951171875,3841.89990234375,3878.14990234375,777500,0.0,0.0,^CNXPSE
2018-04-17 00:00:00+05:30,3893.800048828125,3912.60009765625,3886.25,3908.64990234375,895600,0.0,0.0,^CNXPSE
2018-04-18 00:00:00+05:30,3912.050048828125,3916.10009765625,3891.449951171875,3898.199951171875,744100,0.0,0.0,^CNXPSE
2018-04-19 00:00:00+05:30,3891.050048828125,3898.25,3861.0,3872.949951171875,1821500,0.0,0.0,^CNXPSE
2018-04-20 00:00:00+05:30,3871.0,3878.75,3835.25,3857.60009765625,1277500,0.0,0.0,^CNXPSE
2018-04-23 00:00:00+05:30,3871.89990234375,3876.550048828125,3856.699951171875,3864.300048828125,873600,0.0,0.0,^CNXPSE
2018-04-24 00:00:00+05:30,3859.550048828125,3875.449951171875,3852.199951171875,3868.050048828125,896400,0.0,0.0,^CNXPSE
2018-04-25 00:00:00+05:30,3866.10009765625,3871.64990234375,3824.75,3833.89990234375,805800,0.0,0.0,^CNXPSE
2018-04-26 00:00:00+05:30,3838.699951171875,3842.050048828125,3796.85009765625,3826.75,1334800,0.0,0.0,^CNXPSE
2018-04-27 00:00:00+05:30,3840.5,3856.64990234375,3824.449951171875,3848.85009765625,899200,0.0,0.0,^CNXPSE
2018-04-30 00:00:00+05:30,3852.85009765625,3861.64990234375,3835.39990234375,3843.85009765625,595800,0.0,0.0,^CNXPSE
2018-05-02 00:00:00+05:30,3858.10009765625,3858.300048828125,3795.75,3800.949951171875,835600,0.0,0.0,^CNXPSE
2018-05-03 00:00:00+05:30,3793.800048828125,3821.35009765625,3781.199951171875,3808.60009765625,681200,0.0,0.0,^CNXPSE
2018-05-04 00:00:00+05:30,3808.699951171875,3822.199951171875,3784.449951171875,3789.5,740500,0.0,0.0,^CNXPSE
2018-05-07 00:00:00+05:30,3791.300048828125,3834.199951171875,3776.550048828125,3827.300048828125,774200,0.0,0.0,^CNXPSE
2018-05-08 00:00:00+05:30,3827.25,3860.14990234375,3825.14990234375,3852.89990234375,972800,0.0,0.0,^CNXPSE
2018-05-09 00:00:00+05:30,3829.64990234375,3846.85009765625,3820.85009765625,3841.25,959100,0.0,0.0,^CNXPSE
2018-05-10 00:00:00+05:30,3848.949951171875,3850.800048828125,3819.949951171875,3828.39990234375,997000,0.0,0.0,^CNXPSE
2018-05-11 00:00:00+05:30,3837.5,3870.89990234375,3835.85009765625,3844.0,1034100,0.0,0.0,^CNXPSE
2018-05-14 00:00:00+05:30,3851.800048828125,3865.75,3834.39990234375,3848.10009765625,825000,0.0,0.0,^CNXPSE
2018-05-15 00:00:00+05:30,3850.800048828125,3894.5,3833.300048828125,3837.550048828125,1420100,0.0,0.0,^CNXPSE
2018-05-16 00:00:00+05:30,3834.14990234375,3836.75,3779.5,3816.949951171875,905500,0.0,0.0,^CNXPSE
2018-05-17 00:00:00+05:30,3819.35009765625,3834.25,3804.85009765625,3824.449951171875,997600,0.0,0.0,^CNXPSE
2018-05-18 00:00:00+05:30,3819.800048828125,3844.550048828125,3764.85009765625,3770.64990234375,1000900,0.0,0.0,^CNXPSE
2018-05-21 00:00:00+05:30,3779.949951171875,3790.300048828125,3761.199951171875,3769.5,752000,0.0,0.0,^CNXPSE
2018-05-22 00:00:00+05:30,3777.64990234375,3788.199951171875,3761.25,3772.89990234375,858600,0.0,0.0,^CNXPSE
2018-05-23 00:00:00+05:30,3754.050048828125,3771.050048828125,3678.800048828125,3686.300048828125,1159200,0.0,0.0,^CNXPSE
2018-05-24 00:00:00+05:30,3701.25,3701.300048828125,3619.449951171875,3660.89990234375,1431500,0.0,0.0,^CNXPSE
2018-05-25 00:00:00+05:30,3662.10009765625,3733.14990234375,3657.39990234375,3725.300048828125,1502200,0.0,0.0,^CNXPSE
2018-05-28 00:00:00+05:30,3770.60009765625,3822.89990234375,3768.64990234375,3816.75,1511200,0.0,0.0,^CNXPSE
2018-05-29 00:00:00+05:30,3829.10009765625,3849.39990234375,3814.550048828125,3828.949951171875,1798300,0.0,0.0,^CNXPSE
2018-05-30 00:00:00+05:30,3809.60009765625,3842.5,3805.300048828125,3815.949951171875,1610200,0.0,0.0,^CNXPSE
2018-05-31 00:00:00+05:30,3833.89990234375,3863.85009765625,3808.449951171875,3851.550048828125,4339200,0.0,0.0,^CNXPSE
2018-06-01 00:00:00+05:30,3837.14990234375,3842.75,3781.449951171875,3796.199951171875,1266800,0.0,0.0,^CNXPSE
2018-06-04 00:00:00+05:30,3816.800048828125,3824.25,3749.449951171875,3757.14990234375,1247800,0.0,0.0,^CNXPSE
2018-06-05 00:00:00+05:30,3753.75,3758.10009765625,3705.449951171875,3730.89990234375,1022900,0.0,0.0,^CNXPSE
2018-06-06 00:00:00+05:30,3726.60009765625,3765.5,3724.199951171875,3759.39990234375,903400,0.0,0.0,^CNXPSE
2018-06-07 00:00:00+05:30,3763.300048828125,3805.300048828125,3763.300048828125,3800.199951171875,1191500,0.0,0.0,^CNXPSE
2018-06-08 00:00:00+05:30,3785.050048828125,3797.89990234375,3765.39990234375,3792.199951171875,983000,0.0,0.0,^CNXPSE
2018-06-11 00:00:00+05:30,3793.35009765625,3808.89990234375,3781.75,3785.85009765625,1064800,0.0,0.0,^CNXPSE
2018-06-12 00:00:00+05:30,3796.14990234375,3802.35009765625,3780.39990234375,3788.949951171875,1094400,0.0,0.0,^CNXPSE
2018-06-13 00:00:00+05:30,3797.449951171875,3802.5,3776.050048828125,3784.25,985600,0.0,0.0,^CNXPSE
2018-06-14 00:00:00+05:30,3781.050048828125,3781.050048828125,3730.64990234375,3747.300048828125,958800,0.0,0.0,^CNXPSE
2018-06-15 00:00:00+05:30,3746.75,3750.050048828125,3688.85009765625,3694.60009765625,1156900,0.0,0.0,^CNXPSE
2018-06-18 00:00:00+05:30,3709.5,3729.64990234375,3693.14990234375,3718.550048828125,912500,0.0,0.0,^CNXPSE
2018-06-19 00:00:00+05:30,3708.550048828125,3708.550048828125,3673.25,3684.699951171875,1066800,0.0,0.0,^CNXPSE
2018-06-20 00:00:00+05:30,3691.449951171875,3694.949951171875,3649.85009765625,3670.0,971400,0.0,0.0,^CNXPSE
2018-06-21 00:00:00+05:30,3684.699951171875,3684.699951171875,3625.050048828125,3655.39990234375,1120900,0.0,0.0,^CNXPSE
2018-06-22 00:00:00+05:30,3660.85009765625,3670.949951171875,3637.60009765625,3664.60009765625,999000,0.0,0.0,^CNXPSE
2018-06-25 00:00:00+05:30,3663.89990234375,3664.75,3588.85009765625,3598.89990234375,925500,0.0,0.0,^CNXPSE
2018-06-26 00:00:00+05:30,3585.699951171875,3621.5,3582.050048828125,3604.14990234375,1053700,0.0,0.0,^CNXPSE
2018-06-27 00:00:00+05:30,3597.39990234375,3598.35009765625,3476.75,3491.5,1440600,0.0,0.0,^CNXPSE
2018-06-28 00:00:00+05:30,3468.5,3502.699951171875,3416.75,3436.949951171875,1957900,0.0,0.0,^CNXPSE
2018-06-29 00:00:00+05:30,3450.89990234375,3538.14990234375,3450.89990234375,3527.449951171875,1219000,0.0,0.0,^CNXPSE
2018-07-02 00:00:00+05:30,3527.60009765625,3532.75,3448.25,3466.64990234375,1365500,0.0,0.0,^CNXPSE
2018-07-03 00:00:00+05:30,3464.10009765625,3492.89990234375,3448.300048828125,3488.0,1056400,0.0,0.0,^CNXPSE
2018-07-04 00:00:00+05:30,3488.75,3496.699951171875,3460.199951171875,3465.050048828125,1001100,0.0,0.0,^CNXPSE
2018-07-05 00:00:00+05:30,3464.550048828125,3478.300048828125,3442.25,3461.449951171875,930700,0.0,0.0,^CNXPSE
2018-07-06 00:00:00+05:30,3473.300048828125,3509.14990234375,3460.39990234375,3488.0,1273400,0.0,0.0,^CNXPSE
2018-07-09 00:00:00+05:30,3499.800048828125,3519.25,3494.5,3514.75,898800,0.0,0.0,^CNXPSE
2018-07-10 00:00:00+05:30,3525.550048828125,3550.800048828125,3513.10009765625,3547.64990234375,879200,0.0,0.0,^CNXPSE
2018-07-11 00:00:00+05:30,3543.14990234375,3545.10009765625,3481.449951171875,3492.39990234375,1059500,0.0,0.0,^CNXPSE
2018-07-12 00:00:00+05:30,3545.60009765625,3548.64990234375,3494.199951171875,3497.800048828125,1235100,0.0,0.0,^CNXPSE
2018-07-13 00:00:00+05:30,3515.949951171875,3521.800048828125,3467.550048828125,3480.449951171875,1178000,0.0,0.0,^CNXPSE
2018-07-16 00:00:00+05:30,3481.75,3481.75,3438.64990234375,3444.050048828125,851700,0.0,0.0,^CNXPSE
2018-07-17 00:00:00+05:30,3461.949951171875,3513.449951171875,3452.800048828125,3507.35009765625,1148900,0.0,0.0,^CNXPSE
2018-07-18 00:00:00+05:30,3524.64990234375,3541.35009765625,3499.199951171875,3511.0,1108100,0.0,0.0,^CNXPSE
2018-07-19 00:00:00+05:30,3518.300048828125,3527.89990234375,3484.60009765625,3501.89990234375,927400,0.0,0.0,^CNXPSE
2018-07-20 00:00:00+05:30,3491.800048828125,3493.14990234375,3461.800048828125,3478.699951171875,814900,0.0,0.0,^CNXPSE
2018-07-23 00:00:00+05:30,3483.300048828125,3517.64990234375,3475.050048828125,3489.800048828125,775100,0.0,0.0,^CNXPSE
2018-07-24 00:00:00+05:30,3501.89990234375,3547.39990234375,3498.300048828125,3543.75,1132600,0.0,0.0,^CNXPSE
2018-07-25 00:00:00+05:30,3539.300048828125,3542.64990234375,3504.199951171875,3510.89990234375,1510400,0.0,0.0,^CNXPSE
2018-07-26 00:00:00+05:30,3506.64990234375,3544.14990234375,3496.0,3534.10009765625,2025900,0.0,0.0,^CNXPSE
2018-07-27 00:00:00+05:30,3546.449951171875,3582.0,3527.449951171875,3573.25,1027300,0.0,0.0,^CNXPSE
2018-07-30 00:00:00+05:30,3589.10009765625,3629.300048828125,3583.050048828125,3618.35009765625,1342300,0.0,0.0,^CNXPSE
2018-07-31 00:00:00+05:30,3615.5,3623.199951171875,3593.550048828125,3610.60009765625,1296900,0.0,0.0,^CNXPSE
2018-08-01 00:00:00+05:30,3629.5,3653.25,3624.35009765625,3646.89990234375,1430300,0.0,0.0,^CNXPSE
2018-08-02 00:00:00+05:30,3668.10009765625,3678.10009765625,3635.60009765625,3669.300048828125,1117500,0.0,0.0,^CNXPSE
2018-08-03 00:00:00+05:30,3681.300048828125,3705.35009765625,3678.199951171875,3694.5,1109000,0.0,0.0,^CNXPSE
2018-08-06 00:00:00+05:30,3707.300048828125,3719.550048828125,3694.60009765625,3698.89990234375,991300,0.0,0.0,^CNXPSE
2018-08-07 00:00:00+05:30,3703.949951171875,3712.10009765625,3663.10009765625,3678.64990234375,1005100,0.0,0.0,^CNXPSE
2018-08-08 00:00:00+05:30,3685.35009765625,3696.89990234375,3660.199951171875,3677.949951171875,1043300,0.0,0.0,^CNXPSE
2018-08-09 00:00:00+05:30,3704.550048828125,3704.64990234375,3668.699951171875,3692.75,1277300,0.0,0.0,^CNXPSE
2018-08-10 00:00:00+05:30,3701.199951171875,3704.0,3662.699951171875,3677.0,1123200,0.0,0.0,^CNXPSE
2018-08-13 00:00:00+05:30,3672.5,3672.5,3612.10009765625,3620.89990234375,1133400,0.0,0.0,^CNXPSE
2018-08-14 00:00:00+05:30,3625.85009765625,3634.949951171875,3606.35009765625,3620.800048828125,777000,0.0,0.0,^CNXPSE
2018-08-16 00:00:00+05:30,3618.449951171875,3642.199951171875,3611.39990234375,3616.550048828125,1063300,0.0,0.0,^CNXPSE
2018-08-17 00:00:00+05:30,3631.5,3642.050048828125,3608.75,3614.89990234375,892900,0.0,0.0,^CNXPSE
2018-08-20 00:00:00+05:30,3629.5,3655.449951171875,3626.75,3633.949951171875,959700,0.0,0.0,^CNXPSE
2018-08-21 00:00:00+05:30,3648.550048828125,3652.64990234375,3624.25,3644.25,887500,0.0,0.0,^CNXPSE
2018-08-23 00:00:00+05:30,3650.25,3654.85009765625,3612.75,3636.0,907300,0.0,0.0,^CNXPSE
2018-08-24 00:00:00+05:30,3635.300048828125,3667.35009765625,3626.949951171875,3654.449951171875,1234300,0.0,0.0,^CNXPSE
2018-08-27 00:00:00+05:30,3669.550048828125,3713.39990234375,3665.14990234375,3710.39990234375,1175000,0.0,0.0,^CNXPSE
2018-08-28 00:00:00+05:30,3715.39990234375,3754.35009765625,3663.800048828125,3677.25,1078800,0.0,0.0,^CNXPSE
